/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
1.750128391430828e-08,1,1.750128391430828e-08,1,1.750128391430828e-08,0,1.750128391430828e-08,0.997322909532919,1.750128391430828e-08,0.0002058607932479287
1.750749915786484e-08,1,1.750749915786484e-08,1,1.750749915786484e-08,0,1.750749915786484e-08,0.9991425684208012,1.750749915786484e-08,-7.991527843505076e-06
1.751562311116803e-08,1,1.751562311116803e-08,1,1.751562311116803e-08,0,1.751562311116803e-08,0.9998528482661204,1.751562311116803e-08,6.246002555841414e-05
1.752668019520697e-08,1,1.752668019520697e-08,1,1.752668019520697e-08,0,1.752668019520697e-08,0.9999314275468451,1.752668019520697e-08,-4.68800654851949e-05
1.754351759539994e-08,1,1.754351759539994e-08,1,1.754351759539994e-08,0,1.754351759539994e-08,0.9999846955794159,1.754351759539994e-08,5.245418952558667e-05
1.757131001031039e-08,1,1.757131001031039e-08,1,1.757131001031039e-08,0,1.757131001031039e-08,0.9999343931535616,1.757131001031039e-08,-4.535059822261893e-05
1.761642540780654e-08,1,1.761642540780654e-08,1,1.761642540780654e-08,0,1.761642540780654e-08,0.9999838916568167,1.761642540780654e-08,5.156615321161874e-05
1.768971748762014e-08,1,1.768971748762014e-08,1,1.768971748762014e-08,0,1.768971748762014e-08,0.9999348031145083,1.768971748762014e-08,-4.4816881015842e-05
1.78098593080322e-08,1,1.78098593080322e-08,1,1.78098593080322e-08,0,1.78098593080322e-08,0.9999836700507353,1.78098593080322e-08,5.12538429948861e-05
1.800596761565896e-08,1,1.800596761565896e-08,1,1.800596761565896e-08,0,1.800596761565896e-08,0.9999349358404391,1.800596761565896e-08,-4.463084232378935e-05
1.83267213388314e-08,1,1.83267213388314e-08,1,1.83267213388314e-08,0,1.83267213388314e-08,0.9999835939853562,1.83267213388314e-08,5.114631224714967e-05
